chunk_id,row_uid,title,chunk_text
d9e03370ac5806ec42d379fcaa7944aa_7,d9e03370ac5806ec42d379fcaa7944aa,"Lenovo V-Series V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U, 16GB RAM, 512GB SSD, Numeric Keypad, HDMI, RJ45, Webcam, Wi-Fi, Windows 11 Pro, Black","probably the best CPU you can fit in there, was the best bang for your buck option available if you don't need discrete graphics. Overall: great laptop, boots quickly, Plays Minecraft Java edition just fine, I'd say it's a good buy for your dad, your kids, college, anything that doesn't require a 4060 or something. personally: i got rid of onedrive, xbox, bing, candycrush, zune, teams, anything nonessential that is just going to use up space and other resources. might reinstall teams later if it becomes essential for work."
f8fcda2bc383ea305a18ebe9e8f6c7bb_0,f8fcda2bc383ea305a18ebe9e8f6c7bb,"KurieTim Gaming Laptop AMD Ryzen 7 5825U(2.0-4.5GHz), 15.6"" FHD Display, 32GB DDR4 RAM 1TB NVMe SSD Laptop Computer with Backlit KB, Fingerprint Unlock, Webcam Switch","Product: KurieTim Gaming Laptop AMD Ryzen 7 5825U(2.0-4.5GHz), 15.6"" FHD Display, 32GB DDR4 RAM 1TB NVMe SSD Laptop Computer with Backlit KB, Fingerprint Unlock, Webcam Switch Category: Home > Computer Systems > Laptop / Notebook > All Laptop > KurieTim Price: $629.99 Specifications: Operating system: Windows 11 Pro 64-bit; CPU: N95; GPU: Intel UHD Graphics; Memory: 32GB; Storage: 16GB/512GB; Backlit Keyboard: Backlit; Charger: 3.5mm×1.35mm round jack, DC 19V/3.42 A; Screen Size: 15.6""; Resolution: 1920 x 1080; Bluetooth: 4.2/5.0; WIFI: 802.11ac/b/g/n, 2.4/5 GHz Dual-band; Panel Type: IPS; Fingerprint Unlock: Yes; Speaker: Built-in Stereo Speakers 8R/1.0W x 4; Products: Laptop; System: Win 11 Pro; Display: 15.6inch 1920 x 1080; Price: $275.99; Best Seller Ranking: #83 in All Laptop; Processor Name: AMD Ryzen"
f8fcda2bc383ea305a18ebe9e8f6c7bb_1,f8fcda2bc383ea305a18ebe9e8f6c7bb,"KurieTim Gaming Laptop AMD Ryzen 7 5825U(2.0-4.5GHz), 15.6"" FHD Display, 32GB DDR4 RAM 1TB NVMe SSD Laptop Computer with Backlit KB, Fingerprint Unlock, Webcam Switch",11 Pro; Display: 15.6inch 1920 x 1080; Price: $275.99; Best Seller Ranking: #83 in All Laptop; Processor Name: AMD Ryzen 7 5825U; Type: Gaming; SSD: 1TB; HDD: No; GPU/VPU: AMD Radeon Graphics; Model: T1568; CPU Type: AMD Ryzen 7 5000 Series; Memory Speed: DDR4; Webcam: Yes; Battery: Lithium-Ion Polymer Battery 11.4V 5000mAh; Battery Life: Up to 3 Hours; CPU L2 Cache: 4MB; Wide Screen Support: Yes; Display Type: FHD 1080P; Video Memory: Shared system memory; Color: Gray; Turbo Frequency: Up to 4.50 GHz; Number of Cores: 8-core Processor; CPU L3 Cache: 16 MB; Touchscreen: Non-Touch Screen; Panel: IPS; Memory Spec: 16 GB x 2; USB: 3 x USB Interface; HDMI: 1 x HDMI; Other port: 1 x Micro SD Card
f8fcda2bc383ea305a18ebe9e8f6c7bb_2,f8fcda2bc383ea305a18ebe9e8f6c7bb,"KurieTim Gaming Laptop AMD Ryzen 7 5825U(2.0-4.5GHz), 15.6"" FHD Display, 32GB DDR4 RAM 1TB NVMe SSD Laptop Computer with Backlit KB, Fingerprint Unlock, Webcam Switch","16 GB x 2; USB: 3 x USB Interface; HDMI: 1 x HDMI; Other port: 1 x Micro SD Card Interface1 x Type-C1 x DC Charging Port; Audio Ports: 1 x Audio Jack; Touchpad: Yes; Keyboard: 95 keys; Card Reader: Micro SD; Style: Thin and Light; Usage: Consumer; AC Adapter/Charger: 65-watt AC Adapter; Package Content: LaptopAdapterUser GuideKeyboard Protective Film; First Listed on Newegg: December 08, 2024 Description: AMD Ryzen 7 5825U processor up to 4.5GHz(8-Cores, 16-Threads) | 15.6"" 1920x1080 FHD IPS Display Screen | AMD Radeon Graphics; Windows 11 Pro operating system | Backlit Keyboard / Fingerprint Unlock / Webcam Switch | Bluetooth 5.0, Wireless internet 802.11ac/b/g/n, 2.4/5 GHz Dual-band | 1TB Expand & Multiple Interfaces Customer Reviews: It was"
f8fcda2bc383ea305a18ebe9e8f6c7bb_3,f8fcda2bc383ea305a18ebe9e8f6c7bb,"KurieTim Gaming Laptop AMD Ryzen 7 5825U(2.0-4.5GHz), 15.6"" FHD Display, 32GB DDR4 RAM 1TB NVMe SSD Laptop Computer with Backlit KB, Fingerprint Unlock, Webcam Switch","Switch | Bluetooth 5.0, Wireless internet 802.11ac/b/g/n, 2.4/5 GHz Dual-band | 1TB Expand & Multiple Interfaces Customer Reviews: It was a great lap top for the first 3 days, then everything got slower, I can't even open the games I downloaded on this computer, which were pretty low demanding games like rim world. Everything like the internet explorer to opening the steam client takes over 5 minutes. I guess this is why the computer had 300 dollars off, I got a warranty but for some reason I couldn't activate it. So I guess this'll just be a work computer | I got this for my sister for Christmas (2025 and just forgot to leave a review until now) She wanted"
f8fcda2bc383ea305a18ebe9e8f6c7bb_4,f8fcda2bc383ea305a18ebe9e8f6c7bb,"KurieTim Gaming Laptop AMD Ryzen 7 5825U(2.0-4.5GHz), 15.6"" FHD Display, 32GB DDR4 RAM 1TB NVMe SSD Laptop Computer with Backlit KB, Fingerprint Unlock, Webcam Switch","I got this for my sister for Christmas (2025 and just forgot to leave a review until now) She wanted it mainly for schoolwork and to play a few games. So far she's played Detroit: Become Human, The Sims (3 and 4), Minecraft, along with that Library cleanup game. Other than her not knowing how to manage her own storage, seven months in, she has no complaints. If you just want a light gaming laptop (can't play on crazy high graphics), this is a good bang for the buck and allows you to have portability in laptop form. Great for schoolwork/websurfing/and general teenage computer usage! | I just got it so it's alright, if anything I'll be back | This"
f8fcda2bc383ea305a18ebe9e8f6c7bb_5,f8fcda2bc383ea305a18ebe9e8f6c7bb,"KurieTim Gaming Laptop AMD Ryzen 7 5825U(2.0-4.5GHz), 15.6"" FHD Display, 32GB DDR4 RAM 1TB NVMe SSD Laptop Computer with Backlit KB, Fingerprint Unlock, Webcam Switch","schoolwork/websurfing/and general teenage computer usage! | I just got it so it's alright, if anything I'll be back | This is a great laptop. User friendly in all ways. Its fast, lightweight, and has all theÂ bellsÂ andÂ whistles.Â TheÂ 15.6Â inchesÂ ofÂ screenÂ showsÂ vibrintÂ andÂ brightÂ videosÂ picturesÂ andÂ websites.Â IÂ likeÂ theÂ keyboardÂ IÂ canÂ typeÂ fairlyÂ well,Â andÂ greatÂ featuresÂ allÂ around.Â I'mÂ happyÂ withÂ thisÂ purchasedÂ andÂ highlyÂ recommeded! | Overall, the laptop is worth every penny."
f08ff58294b3c4285e8bf73e4b34ea29_0,f08ff58294b3c4285e8bf73e4b34ea29,"Acer Aspire Go 15 15.6"" Laptop Intel Core i7-13620H - 16GB DDR5 RAM - 512GB SSD - Windows 11 Home (AG15-71P-794K)","Product: Acer Aspire Go 15 15.6"" Laptop Intel Core i7-13620H - 16GB DDR5 RAM - 512GB SSD - Windows 11 Home (AG15-71P-794K) Category: Home > Computer Systems > Laptop / Notebook > All Laptop > Acer America Price: $669.00 Specifications: Best Seller Ranking: #84 in All Laptop; Brand: Acer; Series: Aspire Go 15; Model: AG15-71P-794K; Part Number: NX.JJKAA.002; Color: Pure Silver; Operating System: Windows 11 Home; CPU Type: Intel Core i7 13th Gen; Processor Name: Intel Core i7-13620H; Number of Cores: 10-core Processor; CPU L3 Cache: 24 MB; Screen Size: 15.6""; Touchscreen: Non-Touch Screen; Wide Screen Support: Yes; Resolution: 1920 x 1080; GPU/VPU: Intel UHD Graphics; Graphic Type: Integrated Card; SSD: 512GB; Memory: 16GB DDR5; 2 x 8GB; Memory Spec:"
f08ff58294b3c4285e8bf73e4b34ea29_1,f08ff58294b3c4285e8bf73e4b34ea29,"Acer Aspire Go 15 15.6"" Laptop Intel Core i7-13620H - 16GB DDR5 RAM - 512GB SSD - Windows 11 Home (AG15-71P-794K)","x 1080; GPU/VPU: Intel UHD Graphics; Graphic Type: Integrated Card; SSD: 512GB; Memory: 16GB DDR5; 2 x 8GB; Memory Spec: 8 GB x 2; Memory Slot (Total): 2; Memory Slot (Available): 0; Max Memory Supported: 32 GB; Optical Drive Type: No; WLAN: 802.11ax Wireless LAN; WiFi Generation: Wi-Fi 6; Bluetooth: Bluetooth 5.1; USB: 2 - USB Type-CTM Ports USB 3.2 Gen, 2 (up to 10 Gbps) DisplayPort over USB Type-C & USB Charging (Up to 165W)2 - USB 3.2 Gen 1 Ports; HDMI: 1 x HDMI 2.1; Speaker: Two built-in stereo speakers; Touchpad: Precision Touchpad (supporting Windows Modern Touchpad gestures); Webcam: HD Webcam (1280 x 720) with Blue Glass Lens supporting 720 HD VideoAcer's TNR (Temporal Noise Reduction) technology for"
f08ff58294b3c4285e8bf73e4b34ea29_2,f08ff58294b3c4285e8bf73e4b34ea29,"Acer Aspire Go 15 15.6"" Laptop Intel Core i7-13620H - 16GB DDR5 RAM - 512GB SSD - Windows 11 Home (AG15-71P-794K)","Webcam: HD Webcam (1280 x 720) with Blue Glass Lens supporting 720 HD VideoAcer's TNR (Temporal Noise Reduction) technology for high-quality imagery in low-light conditions; Style: Thin and Light; Type: Home / Personal; Usage: Consumer; Battery: Lithium Ion; Dimensions (W x D x H): 14.29"" W x 9.35"" D x 0.57/ 0.79"" H; Weight: 3.97 lbs.; Package Content: Laptop, AC Adapter & Power Cord; First Listed on Newegg: March 09, 2026 Description: Intel Core i7-13620H | Intel UHD Graphics | 16GB DDR5 RAM | 512GB SSD | 1920 x 1080 15.6"" Screen | Windows 11 Home Customer Reviews: I should have reviewed the port situation before purchase. | This is a very solid laptop. It even comes with Copilot and"
f08ff58294b3c4285e8bf73e4b34ea29_3,f08ff58294b3c4285e8bf73e4b34ea29,"Acer Aspire Go 15 15.6"" Laptop Intel Core i7-13620H - 16GB DDR5 RAM - 512GB SSD - Windows 11 Home (AG15-71P-794K)","have reviewed the port situation before purchase. | This is a very solid laptop. It even comes with Copilot and other AI features which I haven't used. Great replacement to my 7 year old Lenovo ideapad which still gets the job done but seems to strain under load and the screen doesn't appear as saturated comparing it with this new Acer computer. | For the holiday price it was a great Christmas gift. | Excellent buy. The silver case color is much nicer than the black on the old laptop. | I've purchased many Acer products over the years - they are usually an excellent value, have upgrade ability, and aren't too proprietary. I would definitely recommend Acer and this"
f08ff58294b3c4285e8bf73e4b34ea29_4,f08ff58294b3c4285e8bf73e4b34ea29,"Acer Aspire Go 15 15.6"" Laptop Intel Core i7-13620H - 16GB DDR5 RAM - 512GB SSD - Windows 11 Home (AG15-71P-794K)","they are usually an excellent value, have upgrade ability, and aren't too proprietary. I would definitely recommend Acer and this model laptop."
d320ea97988c9aed4b6781abacaad712_0,d320ea97988c9aed4b6781abacaad712,"HP 14-dq6103ds 14"" Touchscreen Laptop, Intel Processor N150 4GB Intel Graphics 128GB UFS Windows 11 Home in S-Mode Moonlight Blue","Product: HP 14-dq6103ds 14"" Touchscreen Laptop, Intel Processor N150 4GB Intel Graphics 128GB UFS Windows 11 Home in S-Mode Moonlight Blue Category: Home > Computer Systems > Laptop / Notebook > All Laptop > HP Price: $349.99 Specifications: Best Seller Ranking: #99 in All Laptop; Brand: HP; Series: 14 Series; Model: 14-dq6103ds; Part Number: BK1P0UAR#ABA; Color: Moonlight Blue; Cosmetic Condition: Grade A (Excellent); Operating System: Windows 11 in S mode; CPU Type: Intel Processor; Processor Name: Intel Processor N150; Core Name: Twin Lake; Number of Cores: Quad-core Processor; CPU L3 Cache: 6 MB; Screen Size: 14.0""; Touchscreen: Touch Screen; Wide Screen Support: Yes; Display Type: HD; Resolution: 1366 x 768; Display Features: 250 nits Anti-Glare; GPU/VPU: Intel Graphics; Video Memory:"
d320ea97988c9aed4b6781abacaad712_1,d320ea97988c9aed4b6781abacaad712,"HP 14-dq6103ds 14"" Touchscreen Laptop, Intel Processor N150 4GB Intel Graphics 128GB UFS Windows 11 Home in S-Mode Moonlight Blue",Screen Support: Yes; Display Type: HD; Resolution: 1366 x 768; Display Features: 250 nits Anti-Glare; GPU/VPU: Intel Graphics; Video Memory: Shared system memory; Graphic Type: Integrated Card; SSD: 128GB; HDD: No; Memory: 4GB DDR4; Memory Speed: DDR4 3200; Memory Spec: 4 GB x 1; Optical Drive Type: No; WLAN: Yes; WiFi Generation: Wi-Fi 6; Bluetooth: Bluetooth 5.4; Audio: High Definition (HD) Audio; Speaker: Integrated Stereo Speakers; Keyboard: Full-size non-backlit natural silver English keyboard; Backlit Keyboard: Non-backlit; Webcam: 720p HD; Card Reader: Multi-format SD media card reader; Style: Thin and Light; Type: Mainstream / Work / Business; Usage: Business; AC Adapter/Charger: 45-watt AC Adapter; Battery: 3-cell Lithium Ion; Dimensions (W x D x H): 20.3'' x 11.8'' x 2.7''; Weight: 5.3
d320ea97988c9aed4b6781abacaad712_2,d320ea97988c9aed4b6781abacaad712,"HP 14-dq6103ds 14"" Touchscreen Laptop, Intel Processor N150 4GB Intel Graphics 128GB UFS Windows 11 Home in S-Mode Moonlight Blue","45-watt AC Adapter; Battery: 3-cell Lithium Ion; Dimensions (W x D x H): 20.3'' x 11.8'' x 2.7''; Weight: 5.3 lbs.; Package Content: 1x refurbished Laptop, 1x Power Adapter; First Listed on Newegg: April 14, 2026 Description: Intel Processor N150 Quad-Core Processor 1.00GHz | 4GB (1X4GB) DDR4-3200 MT/s RAM | Intel Graphics (Integrated) | 128GB UFS | 14.0-inch HD 250 nits micro-edge anti-glare Touchscreen Display (1366x768) | 90 Day Limited Warranty | Factory Recertified | Windows 11 Home in S-Mode"
4dc7e15e12565b90acc383a2fb00b2d7_0,4dc7e15e12565b90acc383a2fb00b2d7,"HP ProBook 450 G7 15.6"" 1920x1080 FHD IPS Business Laptop, Intel Core i5-10210U 1.6GHz, 16GB RAM 256GB NVMe SSD, CAM, Windows 11 Pro Grade B","Product: HP ProBook 450 G7 15.6"" 1920x1080 FHD IPS Business Laptop, Intel Core i5-10210U 1.6GHz, 16GB RAM 256GB NVMe SSD, CAM, Windows 11 Pro Grade B Category: Home > Computer Systems > Laptop / Notebook > All Laptop > HP Price: $209.00 Specifications: Processor Name: Intel Core i5-10210U; Screen Size: 15.6""; GPU/VPU: Intel UHD Graphics; SSD: 256GB NVMe; Memory: 16GB; First Listed on Newegg: January 09, 2026 Description: Intel Core i5-10210U 1.6GHz | 16GB DDR4 RAM | 256GB NVMe SSD | 15.6"" 1920x1080 FHD IPS Display | Intel UHD Graphics | Cam | Backlit | Windows 11 Pro"
719d782d6e026dbc49a253b444957bd0_0,719d782d6e026dbc49a253b444957bd0,"MSI A2HM Venture A16 AI A2HMTG-043US 16"" Touchscreen Notebook - AMD Ryzen 9 270 - 32 GB - 2 TB SSD - Windows 11 Home - AMD Radeon Graphics (VENA16A2043)","Product: MSI A2HM Venture A16 AI A2HMTG-043US 16"" Touchscreen Notebook - AMD Ryzen 9 270 - 32 GB - 2 TB SSD - Windows 11 Home - AMD Radeon Graphics (VENA16A2043) Category: Home > Computer Systems > Laptop / Notebook > All Laptop > MSI Price: $1167.99 Specifications: Brand: MSI; Series: A2HM; Model: VENTURE A16 AI A2HMTG-043US; Part Number: VENA16A2043; Operating System: Windows 11 Home; CPU Type: AMD Ryzen 9; Processor Name: AMD Ryzen 9 270; Screen Size: 16.0""; Touchscreen: Touch Screen; Display Type: FHD; Resolution: 1920 x 1080; GPU/VPU: AMD Radeon Graphics; Video Memory: Shared system memory; Graphic Type: Integrated Card; SSD: 2TB; Memory: 32GB; Type: Home / Personal; Package Content: Venture A16 AI A2HMTG-043US NotebookStandard BatteryAC Adapter; First"
719d782d6e026dbc49a253b444957bd0_1,719d782d6e026dbc49a253b444957bd0,"MSI A2HM Venture A16 AI A2HMTG-043US 16"" Touchscreen Notebook - AMD Ryzen 9 270 - 32 GB - 2 TB SSD - Windows 11 Home - AMD Radeon Graphics (VENA16A2043)","Integrated Card; SSD: 2TB; Memory: 32GB; Type: Home / Personal; Package Content: Venture A16 AI A2HMTG-043US NotebookStandard BatteryAC Adapter; First Listed on Newegg: December 12, 2025 Description: Full HD | AMD Ryzen 9 270 | 32 GB | 2 TB SSD | AMD Chip | 1920 x 1080 | Windows 11 Home | AMD Radeon Graphics"
db13bdd42ce2c6dc6050b37eae960066_0,db13bdd42ce2c6dc6050b37eae960066,"Dell Latitude 7420 Laptop Intel Core i5-1145G7 16GB RAM 256GB SSD 14"" FHD Webcam Windows 11 Pro","Product: Dell Latitude 7420 Laptop Intel Core i5-1145G7 16GB RAM 256GB SSD 14"" FHD Webcam Windows 11 Pro Category: Home > Computer Systems > Laptop / Notebook > All Laptop > DELL Price: $259.00 Specifications: Brand: DELL; Series: Latitude; Model: latitude 7420-RB; Part Number: LTDE7420i5G111625611; Color: Black; Operating System: Windows 11 Pro; CPU Type: Intel Core i5 11th Gen; Processor Name: Intel Core i5-1145G7; Number of Cores: Quad-core Processor; CPU L3 Cache: 8 MB; Screen Size: 14.0""; Touchscreen: Non-Touch Screen; Wide Screen Support: Yes; Resolution: 1920 x 1080; GPU/VPU: Intel Iris Xe Graphics; Video Memory: Shared system memory; SSD: 256GB; HDD: No; Memory: 16GB; Optical Drive Type: No; USB: 1 x USB 3.2 Gen 1 Type-A; Thunderbolt: 2 x Thunderbolt"
db13bdd42ce2c6dc6050b37eae960066_1,db13bdd42ce2c6dc6050b37eae960066,"Dell Latitude 7420 Laptop Intel Core i5-1145G7 16GB RAM 256GB SSD 14"" FHD Webcam Windows 11 Pro","HDD: No; Memory: 16GB; Optical Drive Type: No; USB: 1 x USB 3.2 Gen 1 Type-A; Thunderbolt: 2 x Thunderbolt 4; HDMI: 1 x HDMI; Audio Ports: 1 x Headphone/Microphone Combo Jack; Webcam: Yes; Style: Standard; Type: Mainstream; Usage: Business / Mainstream; Dimensions (W x D x H): 12.66"" x 8.84"" x 0.56""; Weight: 2.78 lbs.; Package Content: 1x refurbished Laptop, 1x Power Adapter; First Listed on Newegg: June 11, 2026 Description: Intel Core i5-1145G7 | 16GB RAM 256GB PCIe SSD | 14"" FHD (1920X1080) | Webcam | Windows 11 Pro Customer Reviews: Excellent for the price. Can't believe this originally cost over $2K. I've used refurb PCs for decades. Never ran into any issues. No DOAs. All very good"
db13bdd42ce2c6dc6050b37eae960066_2,db13bdd42ce2c6dc6050b37eae960066,"Dell Latitude 7420 Laptop Intel Core i5-1145G7 16GB RAM 256GB SSD 14"" FHD Webcam Windows 11 Pro","originally cost over $2K. I've used refurb PCs for decades. Never ran into any issues. No DOAs. All very good condition. | Lightweight, fast, no bloatware, Win 11 Pro, 32GB DDR4 RAM, two USB-C 3.2 ports.....so this is a no brainer, can't believe the deal and was definitely skeptical at first. I use the laptop for control system engineering work and it runs multiple VMs and other programs simultaneously with no issues or lag and files transfer lightning fast from all of my portable SSD drives. Came with an brand new aftermarket USB-C charging block, so this is a win-win-win. Had this laptop now for several weeks under taxing conditions and it's held up perfectly, even the battery is good"
db13bdd42ce2c6dc6050b37eae960066_3,db13bdd42ce2c6dc6050b37eae960066,"Dell Latitude 7420 Laptop Intel Core i5-1145G7 16GB RAM 256GB SSD 14"" FHD Webcam Windows 11 Pro","Had this laptop now for several weeks under taxing conditions and it's held up perfectly, even the battery is good for 5-6 hours of constant running...ordering another one today! | Recommend this laptop provided you are comfortable working in your BIOS and updating software. | The Dell laptop showed up exactly as specified in a timely manner. The condition is very good to excellent and it's running like a top. Exactly what I was looking for in a laptop. | highly recommended. Good refurb."
948561cea545777ad87b130f419769f5_0,948561cea545777ad87b130f419769f5,"Lenovo ThinkPad E14 Gen 2 Laptop AMD Ryzen 7 4700U 16GB Memory 256GB NVMe SSD 14.0"" FHD Windows 11 Pro","Product: Lenovo ThinkPad E14 Gen 2 Laptop AMD Ryzen 7 4700U 16GB Memory 256GB NVMe SSD 14.0"" FHD Windows 11 Pro Category: Home > Computer Systems > Laptop / Notebook > All Laptop > Lenovo Price: $309.99 Specifications: Brand: Lenovo; Series: ThinkPad; Model: E14 Gen 2; Part Number: NBR-LE-E14G2RYZEN7/X; Color: Black; Operating System: Windows 11 Pro; CPU Type: AMD Ryzen 7 4000 Series; Processor Name: AMD Ryzen 7 4700U; Number of Cores: 8-core Processor; Screen Size: 14.0""; Touchscreen: Non-Touch Screen; Wide Screen Support: Yes; Resolution: 1920 x 1080; Panel: IPS; GPU/VPU: AMD Radeon Graphics; Video Memory: Shared system memory; Graphic Type: Integrated Card; SSD: 256GB NVMe; Memory: 16GB DDR4; Optical Drive Type: No; LAN: 10/100/1000Mbps; WLAN: 802.11ax Wireless LAN; WiFi"
948561cea545777ad87b130f419769f5_1,948561cea545777ad87b130f419769f5,"Lenovo ThinkPad E14 Gen 2 Laptop AMD Ryzen 7 4700U 16GB Memory 256GB NVMe SSD 14.0"" FHD Windows 11 Pro","Type: Integrated Card; SSD: 256GB NVMe; Memory: 16GB DDR4; Optical Drive Type: No; LAN: 10/100/1000Mbps; WLAN: 802.11ax Wireless LAN; WiFi Generation: Wi-Fi 6; Bluetooth: Bluetooth 5.1; USB: 1 x USB 2.0/1.1 / 1 x USB 3.2 Gen 1 Type-A / 1 x USB 3.2 Gen 1 Type-C; HDMI: 1 x HDMI 1.4; Ethernet: 1 x RJ-45 (1Gbps); Audio Ports: 1 x Headphone/Microphone Combo Jack; Keyboard: English; Backlit Keyboard: Backlit; Webcam: HD Webcam with Privacy Shutter; Card Reader: microSD Card Reader; Style: Thin and Light; Type: Mainstream / Work / Business; Usage: Business / Mainstream; Dimensions (W x D x H): 12.76"" x 8.49"" x 0.7""; Weight: 3.64 lbs.; Package Content: 1x refurbished Laptop, 1x Power Adapter; First Listed on Newegg:"
948561cea545777ad87b130f419769f5_2,948561cea545777ad87b130f419769f5,"Lenovo ThinkPad E14 Gen 2 Laptop AMD Ryzen 7 4700U 16GB Memory 256GB NVMe SSD 14.0"" FHD Windows 11 Pro","12.76"" x 8.49"" x 0.7""; Weight: 3.64 lbs.; Package Content: 1x refurbished Laptop, 1x Power Adapter; First Listed on Newegg: August 06, 2026 Description: AMD Ryzen 7 4700U | 16GB DDR4 Memory 256GB NVMe SSD | 14.0"" FHD (1920 x 1080) | AMD Radeon Graphics | Windows 11 Pro"
296133d82121cdd1cae451d11300f808_0,296133d82121cdd1cae451d11300f808,"Dell Latitude 7300 Non Touch Screen Laptop Intel Core i5-8365U 16GB Memory 256GB SSD webcam Intel UHD Graphics 13.3"" Windows 11 Pro 64bit","Product: Dell Latitude 7300 Non Touch Screen Laptop Intel Core i5-8365U 16GB Memory 256GB SSD webcam Intel UHD Graphics 13.3"" Windows 11 Pro 64bit Category: Home > Computer Systems > Laptop / Notebook > All Laptop > DELL Price: $219.99 Specifications: Brand: DELL; Model: 7300; Color: Black; Operating System: Windows 11 Pro 64-bit; CPU Type: Intel Core i5 8th Gen; Processor Name: Intel Core i5-8365U; Number of Cores: Quad-core Processor; CPU L3 Cache: 6 MB; Screen Size: 13.3""; Touchscreen: Non-Touch Screen; Wide Screen Support: Yes; Display Type: HD; Resolution: 1920 x 1080; GPU/VPU: Intel UHD Graphics; Video Memory: Shared system memory; Graphic Type: Integrated Card; SSD: 256GB; HDD: No; Memory: 8GB; Optical Drive Type: No; HDMI: 1 x HDMI; Audio"
296133d82121cdd1cae451d11300f808_1,296133d82121cdd1cae451d11300f808,"Dell Latitude 7300 Non Touch Screen Laptop Intel Core i5-8365U 16GB Memory 256GB SSD webcam Intel UHD Graphics 13.3"" Windows 11 Pro 64bit","memory; Graphic Type: Integrated Card; SSD: 256GB; HDD: No; Memory: 8GB; Optical Drive Type: No; HDMI: 1 x HDMI; Audio Ports: 1 x Headphone/Microphone Combo Jack; Webcam: Yes; Usage: Business; First Listed on Newegg: July 20, 2026 Description: Intel Core i5-8365U | Intel UHD Graphics | 1920 x 1080 | Windows 11 Pro 64bit"
610f945bcd58b76a898ca4691bb5f9aa_0,610f945bcd58b76a898ca4691bb5f9aa,"Hasee X6-16.0 Gaming laptop Intel core i5-12450H ( (Beat AMD R7 5800H),), 16G DDR4 RAM, 512G PCIe4.0 SSD, Backlit KB, privacy-protected camera, Windows 11, WIFI6, BT5.2, Silvery","Product: Hasee X6-16.0 Gaming laptop Intel core i5-12450H ( (Beat AMD R7 5800H),), 16G DDR4 RAM, 512G PCIe4.0 SSD, Backlit KB, privacy-protected camera, Windows 11, WIFI6, BT5.2, Silvery Category: Home > Computer Systems > Laptop / Notebook > All Laptop > Hasee Price: $449.99 Specifications: Brand: Hasee; Series: X6; Model: X6; Part Number: X6; Color: Silvery; AI Features: AI Ready; Other Features: Hasee Smart Restore & Intelligent Cooling Technology; CPU Type: Intel Core i5 12h Gen; Processor Name: Intel Core i5-12450H; Number of Cores: 8-core (4P+4E) Processor; Core Name: Alder Lake; Turbo Frequency: 4.4 GHz; Smart Cache: 12; Screen Size: 16""; Touchscreen: Non-Touch Screen; Display Type: FHD; Resolution: 1920x 1200; Panel: IPS; Refresh Rate: 60 Hz; Operating System: Windows 11"
610f945bcd58b76a898ca4691bb5f9aa_1,610f945bcd58b76a898ca4691bb5f9aa,"Hasee X6-16.0 Gaming laptop Intel core i5-12450H ( (Beat AMD R7 5800H),), 16G DDR4 RAM, 512G PCIe4.0 SSD, Backlit KB, privacy-protected camera, Windows 11, WIFI6, BT5.2, Silvery","16""; Touchscreen: Non-Touch Screen; Display Type: FHD; Resolution: 1920x 1200; Panel: IPS; Refresh Rate: 60 Hz; Operating System: Windows 11 Home; GPU/VPU: Intel UHD Graphics; Video Memory: No; Graphic Type: Intel® UHD Graphics; SSD: 512GB; Storage Spec: Two drive slot, M.2 2280 SSD; Memory: 16GB; Memory Speed: DDR4 3200; Memory Slot (Total): 2; Max Memory Supported: 16 GB; Optical Drive Type: No; LAN: 10/100/1000Mbps; WLAN: 802.11ax Wireless LAN; WiFi Generation: Wi-Fi 6; Bluetooth: Bluetooth 5.2; USB: 3 x USB 3.2 Gen1 Type A, 1 x USB-C Type C(Full function); Video Port: 1 x HDMI 2.1; HDMI: 1 x HDMI 2.1; Other port: 1 x DC Power Port; Audio Ports: 1 x Headphone/Microphone Combo Jack; Audio: Integrated Sound card; Speaker: Internal"
610f945bcd58b76a898ca4691bb5f9aa_2,610f945bcd58b76a898ca4691bb5f9aa,"Hasee X6-16.0 Gaming laptop Intel core i5-12450H ( (Beat AMD R7 5800H),), 16G DDR4 RAM, 512G PCIe4.0 SSD, Backlit KB, privacy-protected camera, Windows 11, WIFI6, BT5.2, Silvery","Other port: 1 x DC Power Port; Audio Ports: 1 x Headphone/Microphone Combo Jack; Audio: Integrated Sound card; Speaker: Internal Speakers; Touchpad: Yes; Keyboard: Standard; Backlit Keyboard: Backlit; Webcam: Yes; Style: Standard; Type: Business Education; Usage: Consumer; AC Adapter/Charger: 100-watt DC Adapter; Battery: Lithium Polymer; Battery Life: Up to 6 Hours; Package Content: 1 x Hasee Laptop, 1 x Hasee AC Adapter, 1 x Hasee User Manual & Warranty Card; Dimensions (W x D x H): 14.09'' x 9.84'' x 0.77''; Weight: 3.97 lbs.; First Listed on Newegg: August 05, 2025 Description: [Intel® Core i5-12450H (12MB Cache, up to 4.4 GHz, 8 cores, 12 Threads) | [16.0FHD+ 16:10 1920 x 1200 60Hz IPS display, Anti-glare display | [16GB DDR4 &"
